year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text,:@computed_region_bxsw_vy29,:@computed_region_he4y_prf8
2020,CO,Colorado,El Paso,08041,08041003701,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.3,2.0,2.5,7513,"{'type': 'Point', 'coordinates': [-104.9458185, 39.03310323]}",08041003701,HLTHOUT,STROKE,CrdPrv,Stroke,9,1447
2020,CO,Colorado,El Paso,08041,08041003706,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.0,23.6,26.4,4359,"{'type': 'Point', 'coordinates': [-104.8405812, 38.92452767]}",08041003706,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1447
2020,CO,Colorado,El Paso,08041,08041003709,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,1.7,2.2,5971,"{'type': 'Point', 'coordinates': [-104.8456395, 38.9107757]}",08041003709,HLTHOUT,STROKE,CrdPrv,Stroke,9,1447
2020,CO,Colorado,El Paso,08041,08041003906,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.2,23.8,26.5,5985,"{'type': 'Point', 'coordinates': [-104.7843217, 38.95174437]}",08041003906,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1447
2020,CO,Colorado,El Paso,08041,08041004008,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,0.6,0.5,0.6,1487,"{'type': 'Point', 'coordinates': [-104.6960394, 38.79952784]}",08041004008,HLTHOUT,STROKE,CrdPrv,Stroke,9,1447
2020,CO,Colorado,El Paso,08041,08041004200,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,2.3,2.8,3837,"{'type': 'Point', 'coordinates': [-104.7343037, 38.75726196]}",08041004200,HLTHOUT,STROKE,CrdPrv,Stroke,9,1447
2020,CO,Colorado,El Paso,08041,08041004401,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.3,25.9,28.6,8339,"{'type': 'Point', 'coordinates': [-104.8043578, 38.7386845]}",08041004401,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1447
2020,CO,Colorado,El Paso,08041,08041004601,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.7,2.5,2.9,4149,"{'type': 'Point', 'coordinates': [-104.4702462, 38.8963748]}",08041004601,HLTHOUT,STROKE,CrdPrv,Stroke,9,1447
2020,CO,Colorado,El Paso,08041,08041004603,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,1.8,2.1,4079,"{'type': 'Point', 'coordinates': [-104.5221279, 38.76783801]}",08041004603,HLTHOUT,STROKE,CrdPrv,Stroke,9,1447
2020,CO,Colorado,El Paso,08041,08041004703,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.3,24.0,26.5,6182,"{'type': 'Point', 'coordinates': [-104.7634469, 38.92060774]}",08041004703,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1447
2020,CO,Colorado,El Paso,08041,08041004705,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.1,23.9,26.3,7706,"{'type': 'Point', 'coordinates': [-104.7346716, 38.92416795]}",08041004705,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1447
2020,CO,Colorado,El Paso,08041,08041005109,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.7,19.8,21.6,7285,"{'type': 'Point', 'coordinates': [-104.6995806, 38.89321285]}",08041005109,HLTHOUT,DEPRESSION,CrdPrv,Depression,9,1447
2020,CO,Colorado,El Paso,08041,08041005202,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.1,13.7,14.5,2466,"{'type': 'Point', 'coordinates': [-104.7624507, 38.82020802]}",08041005202,RISKBEH,BINGE,CrdPrv,Binge Drinking,9,1447
2020,CO,Colorado,El Paso,08041,08041005501,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,21.7,20.4,22.9,4366,"{'type': 'Point', 'coordinates': [-104.7284984, 38.90692319]}",08041005501,HLTHOUT,DEPRESSION,CrdPrv,Depression,9,1447
2020,GA,Georgia,Bibb,13021,13021013407,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,77.0,73.4,80.1,4229,"{'type': 'Point', 'coordinates': [-83.70521968, 32.90222028]}",13021013407,PREVENT,MAMMOUSE,CrdPrv,Mammography,31,1149
2020,CO,Colorado,El Paso,08041,08041005602,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,23.4,22.2,24.7,3076,"{'type': 'Point', 'coordinates': [-104.7262516, 38.87875769]}",08041005602,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,1447
2020,CO,Colorado,El Paso,08041,08041005800,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,8.9,5.9,12.6,2933,"{'type': 'Point', 'coordinates': [-104.7330905, 38.87577503]}",08041005800,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,9,1447
2019,CO,Colorado,El Paso,08041,08041006200,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,79.7,79.1,80.3,4669,"{'type': 'Point', 'coordinates': [-104.7346685, 38.83230155]}",08041006200,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,9,1447
2020,CO,Colorado,Fremont,08043,08043978500,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.1,25.6,28.5,5902,"{'type': 'Point', 'coordinates': [-105.2379445, 38.48389939]}",08043978500,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1448
2020,CO,Colorado,Fremont,08043,08043979000,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.0,3.6,4.3,3462,"{'type': 'Point', 'coordinates': [-105.6024747, 38.49178276]}",08043979000,HLTHOUT,STROKE,CrdPrv,Stroke,9,1448
2020,CO,Colorado,Fremont,08043,08043979400,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.5,27.4,29.6,2722,"{'type': 'Point', 'coordinates': [-105.0977152, 38.31726731]}",08043979400,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1448
2020,CO,Colorado,Gilpin,08047,08047013800,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,2.0,2.5,5441,"{'type': 'Point', 'coordinates': [-105.5225294, 39.85753266]}",08047013800,HLTHOUT,STROKE,CrdPrv,Stroke,9,89
2020,CO,Colorado,Hinsdale,08053,08053973100,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,2.4,3.3,843,"{'type': 'Point', 'coordinates': [-107.3003094, 37.82134672]}",08053973100,HLTHOUT,STROKE,CrdPrv,Stroke,9,28
2020,CO,Colorado,Jackson,08057,08057955600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.3,24.8,27.9,1394,"{'type': 'Point', 'coordinates': [-106.3430512, 40.66656324]}",08057955600,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1007
2020,CO,Colorado,Jefferson,08059,08059009808,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,1.9,2.5,5714,"{'type': 'Point', 'coordinates': [-105.3160627, 39.82613436]}",08059009808,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059009829,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.6,1.3,1.8,1857,"{'type': 'Point', 'coordinates': [-105.1232779, 39.8682939]}",08059009829,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059009832,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.4,2.1,2.6,2501,"{'type': 'Point', 'coordinates': [-105.0579401, 39.84913163]}",08059009832,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059009852,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,8.7,9.3,3528,"{'type': 'Point', 'coordinates': [-105.1566206, 39.7869084]}",08059009852,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9,1008
2020,CO,Colorado,Jefferson,08059,08059010206,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.1,1.9,2.4,3942,"{'type': 'Point', 'coordinates': [-105.0948827, 39.83563598]}",08059010206,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059010213,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,2.3,2.9,4786,"{'type': 'Point', 'coordinates': [-105.0604106, 39.81148163]}",08059010213,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059010402,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,23.1,22.1,24.0,5080,"{'type': 'Point', 'coordinates': [-105.1080655, 39.78832265]}",08059010402,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,1008
2020,CO,Colorado,Jefferson,08059,08059011550,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.2,2.8,3.6,6198,"{'type': 'Point', 'coordinates': [-105.0674878, 39.73293551]}",08059011550,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059011729,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,1.7,2.2,3871,"{'type': 'Point', 'coordinates': [-105.0883118, 39.66055525]}",08059011729,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059012035,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.6,1.4,1.9,5294,"{'type': 'Point', 'coordinates': [-105.1773529, 39.56702945]}",08059012035,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059012038,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.7,1.5,2.0,3160,"{'type': 'Point', 'coordinates': [-105.1562142, 39.63179088]}",08059012038,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059012042,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,1.7,2.2,3851,"{'type': 'Point', 'coordinates': [-105.1193319, 39.616987]}",08059012042,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059012045,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.7,1.5,1.9,5909,"{'type': 'Point', 'coordinates': [-105.1195082, 39.60149455]}",08059012045,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059012048,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.2,2.7,3.8,2418,"{'type': 'Point', 'coordinates': [-105.0820684, 39.60250387]}",08059012048,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059012054,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,1.7,2.3,4150,"{'type': 'Point', 'coordinates': [-105.1012215, 39.61708388]}",08059012054,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Jefferson,08059,08059012058,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.4,2.1,2.6,3660,"{'type': 'Point', 'coordinates': [-105.3064909, 39.330279]}",08059012058,HLTHOUT,STROKE,CrdPrv,Stroke,9,1008
2020,CO,Colorado,Lake,08065,08065961700,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,19.3,18.8,19.8,5140,"{'type': 'Point', 'coordinates': [-106.3181251, 39.23668638]}",08065961700,RISKBEH,BINGE,CrdPrv,Binge Drinking,9,1010
2020,CO,Colorado,La Plata,08067,08067970800,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,20.0,18.8,21.3,6718,"{'type': 'Point', 'coordinates': [-107.8523192, 37.29048226]}",08067970800,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1011
2019,AZ,Arizona,Maricopa,04013,04013103209,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,34.5,33.7,35.3,5353,"{'type': 'Point', 'coordinates': [-111.9612203, 33.58641178]}",04013103209,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,7,989
2019,AZ,Arizona,Gila,04007,04007000301,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,89.2,88.4,90.0,5810,"{'type': 'Point', 'coordinates': [-111.3393955, 34.24233853]}",04007000301,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,7,987
2020,CO,Colorado,Larimer,08069,08069000700,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,13.7,12.9,14.6,2733,"{'type': 'Point', 'coordinates': [-105.0716127, 40.57393238]}",08069000700,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,1012
2020,CO,Colorado,Larimer,08069,08069000801,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,21.1,19.9,22.2,1560,"{'type': 'Point', 'coordinates': [-105.0624717, 40.57373203]}",08069000801,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1012
2020,CO,Colorado,Larimer,08069,08069001603,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.1,23.0,25.2,5222,"{'type': 'Point', 'coordinates': [-105.0318304, 40.53055703]}",08069001603,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1012
2020,CO,Colorado,Larimer,08069,08069001704,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.7,23.6,25.8,7876,"{'type': 'Point', 'coordinates': [-105.0511477, 40.3972575]}",08069001704,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1012
2020,CO,Colorado,Larimer,08069,08069001902,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,22.4,21.1,23.6,4466,"{'type': 'Point', 'coordinates': [-105.1103737, 40.41273127]}",08069001902,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1012
2020,CO,Colorado,Larimer,08069,08069001903,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,2.5,3.0,3765,"{'type': 'Point', 'coordinates': [-105.3579404, 40.41228259]}",08069001903,HLTHOUT,STROKE,CrdPrv,Stroke,9,1012
2020,CO,Colorado,Larimer,08069,08069002008,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,25.9,24.4,27.3,3498,"{'type': 'Point', 'coordinates': [-105.0849703, 40.37100627]}",08069002008,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,1012
2020,CO,Colorado,Larimer,08069,08069002008,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,22.9,21.8,23.9,3498,"{'type': 'Point', 'coordinates': [-105.0849703, 40.37100627]}",08069002008,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1012
2020,CO,Colorado,Larimer,08069,08069002011,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,23.1,21.6,24.4,5231,"{'type': 'Point', 'coordinates': [-105.1110362, 40.36545612]}",08069002011,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1012
2020,CO,Colorado,Larimer,08069,08069002300,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,21.9,21.1,22.8,3340,"{'type': 'Point', 'coordinates': [-105.1896701, 40.58289706]}",08069002300,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1012
2020,CO,Colorado,Larimer,08069,08069002402,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.3,23.4,25.2,2963,"{'type': 'Point', 'coordinates': [-105.6934594, 40.72386571]}",08069002402,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1012
2020,CO,Colorado,Larimer,08069,08069002503,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.5,2.2,2.7,2620,"{'type': 'Point', 'coordinates': [-105.1236414, 40.87701494]}",08069002503,HLTHOUT,STROKE,CrdPrv,Stroke,9,1012
2020,CO,Colorado,Larimer,08069,08069002600,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,70.9,67.6,74.2,6317,"{'type': 'Point', 'coordinates': [-105.1588739, 40.30930851]}",08069002600,PREVENT,MAMMOUSE,CrdPrv,Mammography,9,1012
2020,CO,Colorado,Logan,08075,08075965900,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,27.5,26.6,28.5,1090,"{'type': 'Point', 'coordinates': [-103.10457, 40.91613577]}",08075965900,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,1014
2019,CO,Colorado,Mesa,08077,08077000400,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,29.9,29.0,30.8,3513,"{'type': 'Point', 'coordinates': [-108.5742776, 39.08519963]}",08077000400,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,9,1015
2020,CO,Colorado,Mesa,08077,08077001302,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,16.0,14.0,18.1,4909,"{'type': 'Point', 'coordinates': [-108.5127323, 39.03559765]}",08077001302,RISKBEH,CSMOKING,CrdPrv,Current Smoking,9,1015
2020,CO,Colorado,Mesa,08077,08077001502,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,24.7,23.9,25.4,7214,"{'type': 'Point', 'coordinates': [-108.7978998, 39.25892217]}",08077001502,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,1015
2020,CO,Colorado,Mesa,08077,08077001600,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.2,18.3,20.1,3631,"{'type': 'Point', 'coordinates': [-108.5328904, 39.15351993]}",08077001600,HLTHOUT,DEPRESSION,CrdPrv,Depression,9,1015
2020,CO,Colorado,Mineral,08079,08079973600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.6,22.6,26.6,712,"{'type': 'Point', 'coordinates': [-106.9240906, 37.66899352]}",08079973600,HLTHOUT,OBESITY,CrdPrv,Obesity,9,31
2020,GA,Georgia,Bibb,13021,13021013605,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,22.6,21.6,23.6,5454,"{'type': 'Point', 'coordinates': [-83.79795344, 32.86531659]}",13021013605,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,31,1149
2020,CO,Colorado,Park,08093,08093000200,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.6,22.7,26.2,3647,"{'type': 'Point', 'coordinates': [-105.5489176, 39.36651038]}",08093000200,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1062
2020,CO,Colorado,Park,08093,08093000500,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.4,3.2,3.6,2179,"{'type': 'Point', 'coordinates': [-105.6100562, 38.87913474]}",08093000500,HLTHOUT,STROKE,CrdPrv,Stroke,9,1062
2020,AZ,Arizona,Maricopa,04013,04013040519,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,27.0,25.1,28.9,3595,"{'type': 'Point', 'coordinates': [-112.3598644, 33.82930991]}",04013040519,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,7,989
2020,AK,Alaska,Anchorage,02020,02020000901,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,24.8,21.3,28.3,4906,"{'type': 'Point', 'coordinates': [-149.8362889, 61.21505667]}",02020000901,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,51,1669
2020,CO,Colorado,Pueblo,08101,08101000500,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,2.5,3.1,2204,"{'type': 'Point', 'coordinates': [-104.6100104, 38.29420641]}",08101000500,HLTHOUT,STROKE,CrdPrv,Stroke,9,34
2020,CO,Colorado,Pueblo,08101,08101000800,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,24.0,23.2,24.8,3031,"{'type': 'Point', 'coordinates': [-104.5958391, 38.27851378]}",08101000800,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,9,34
2020,CO,Colorado,Pueblo,08101,08101001500,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.1,30.9,33.3,2025,"{'type': 'Point', 'coordinates': [-104.6318509, 38.26198682]}",08101001500,HLTHOUT,OBESITY,CrdPrv,Obesity,9,34
2020,CO,Colorado,Pueblo,08101,08101002901,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.5,3.2,3.7,2914,"{'type': 'Point', 'coordinates': [-104.6580383, 38.2871902]}",08101002901,HLTHOUT,STROKE,CrdPrv,Stroke,9,34
2020,AL,Alabama,Tuscaloosa,01125,01125012600,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.8,10.8,12.8,2876,"{'type': 'Point', 'coordinates': [-87.51765976, 33.21960429]}",01125012600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,29,1639
2020,AZ,Arizona,Maricopa,04013,04013092709,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,20.8,19.1,22.6,4130,"{'type': 'Point', 'coordinates': [-112.2464181, 33.55915287]}",04013092709,RISKBEH,LPA,CrdPrv,Physical Inactivity,7,989
2020,FL,Florida,Volusia,12127,12127090806,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.2,3.7,4.7,4055,"{'type': 'Point', 'coordinates': [-81.28533957, 28.9259227]}",12127090806,HLTHOUT,STROKE,CrdPrv,Stroke,30,1091
2020,CO,Colorado,Summit,08117,08117000402,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,19.7,18.3,21.2,5373,"{'type': 'Point', 'coordinates': [-105.9708033, 39.49048609]}",08117000402,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1070
2020,AL,Alabama,Walker,01127,01127021300,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,8.3,7.8,8.9,3557,"{'type': 'Point', 'coordinates': [-87.3665718, 33.67074359]}",01127021300,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,29,1640
2020,CO,Colorado,Weld,08123,08123000200,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,47.2,39.2,54.8,3207,"{'type': 'Point', 'coordinates': [-104.6902169, 40.40977522]}",08123000200,PREVENT,DENTAL,CrdPrv,Dental Visit,9,1072
2020,CO,Colorado,Weld,08123,08123000300,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,23.1,20.8,25.3,1869,"{'type': 'Point', 'coordinates': [-104.7016057, 40.40276378]}",08123000300,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1072
2020,CO,Colorado,Weld,08123,08123000701,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,15.8,15.1,16.5,1602,"{'type': 'Point', 'coordinates': [-104.6839443, 40.42577261]}",08123000701,RISKBEH,BINGE,CrdPrv,Binge Drinking,9,1072
2020,AZ,Arizona,Maricopa,04013,04013071513,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,69.8,67.1,72.6,1550,"{'type': 'Point', 'coordinates': [-112.2125308, 33.61825301]}",04013071513,PREVENT,DENTAL,CrdPrv,Dental Visit,7,989
2020,FL,Florida,Volusia,12127,12127082415,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,5.9,5.1,6.7,2473,"{'type': 'Point', 'coordinates': [-81.0328056, 29.16661005]}",12127082415,HLTHOUT,STROKE,CrdPrv,Stroke,30,1091
2020,CO,Colorado,Weld,08123,08123001406,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.0,28.7,31.3,5306,"{'type': 'Point', 'coordinates': [-104.7837028, 40.38760508]}",08123001406,HLTHOUT,OBESITY,CrdPrv,Obesity,9,1072
2020,CO,Colorado,Weld,08123,08123001417,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.1,2.8,3.4,2294,"{'type': 'Point', 'coordinates': [-104.7441495, 40.43435166]}",08123001417,HLTHOUT,STROKE,CrdPrv,Stroke,9,1072
2020,CO,Colorado,Weld,08123,08123001905,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.6,18.6,20.6,4322,"{'type': 'Point', 'coordinates': [-104.7967688, 40.08755815]}",08123001905,HLTHOUT,DEPRESSION,CrdPrv,Depression,9,1072
2020,GA,Georgia,Bibb,13021,13021013102,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,5.0,4.6,5.5,4340,"{'type': 'Point', 'coordinates': [-83.6913537, 32.79426839]}",13021013102,HLTHOUT,STROKE,CrdPrv,Stroke,31,1149
2019,CO,Colorado,Weld,08123,08123002008,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,19.7,18.7,20.8,4621,"{'type': 'Point', 'coordinates': [-105.0228152, 40.00756752]}",08123002008,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,9,1072
2020,CO,Colorado,Weld,08123,08123002014,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,10.5,7.4,14.1,1455,"{'type': 'Point', 'coordinates': [-104.9327019, 40.09505383]}",08123002014,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,9,1072
2020,CO,Colorado,Weld,08123,08123002016,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,67.4,64.5,70.0,3023,"{'type': 'Point', 'coordinates': [-104.9140866, 40.11664883]}",08123002016,PREVENT,MAMMOUSE,CrdPrv,Mammography,9,1072
2020,CO,Colorado,Weld,08123,08123002102,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,19.4,18.7,20.0,9989,"{'type': 'Point', 'coordinates': [-104.9247172, 40.32866025]}",08123002102,RISKBEH,BINGE,CrdPrv,Binge Drinking,9,1072
2020,GA,Georgia,Ben Hill,13017,13017960500,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.4,43.0,45.8,5825,"{'type': 'Point', 'coordinates': [-83.22594132, 31.68638113]}",13017960500,HLTHOUT,OBESITY,CrdPrv,Obesity,31,1148
2020,CO,Colorado,Yuma,08125,08125963100,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.4,19.3,21.5,4602,"{'type': 'Point', 'coordinates': [-102.2625254, 40.01488426]}",08125963100,HLTHOUT,DEPRESSION,CrdPrv,Depression,9,1073
